name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
united kingdom,9/10/2023,69.9,56.4,62.9,0,0,80.7,53.7,73.6,0.04,0,0,,,,30,11.4,195.3,1016.9,20.1,10.7,,,,,2023-09-10T06:26:49,2023-09-10T19:27:25,0.92,Partially cloudy,,partly-cloudy-day,
united kingdom,9/11/2023,69.9,56.9,63.2,0,0,83.2,53,71.1,0.03,0,0,,,,32.7,11.9,198.7,1016.5,21.3,10.3,,,,,2023-09-11T06:28:25,2023-09-11T19:25:08,0.95,Partially cloudy,,partly-cloudy-day,
united kingdom,9/12/2023,69.5,56.2,62.5,0,0,43.2,52.8,72.1,0.03,0,0,,,,33.1,11.4,200.6,1017.7,24.2,11.9,,,,,2023-09-12T06:30:00,2023-09-12T19:22:50,0.98,Partially cloudy,,partly-cloudy-day,
united kingdom,9/13/2023,69.2,55.8,61.8,0,0,90.9,51.7,71.3,0.06,0,0,,,,42.1,12.1,198,1017.5,18.5,11,,,,,2023-09-13T06:31:36,2023-09-13T19:20:33,0.99,Clear,,clear-day,
united kingdom,9/14/2023,68.3,55.7,61.2,0,0,83.6,51.2,71.4,0.14,0,0,,,,30.9,11.9,206,1016.3,22.2,11.3,,,,,2023-09-14T06:33:11,2023-09-14T19:18:15,1,Partially cloudy,,partly-cloudy-day,
united kingdom,9/15/2023,67.6,53.7,60.2,0,0,85.4,50.8,73.2,0.15,0,0,,,,24.2,11.4,202.2,1016.1,24.8,10.6,,,,,2023-09-15T06:34:47,2023-09-15T19:15:57,0,Partially cloudy,,partly-cloudy-day,
united kingdom,9/16/2023,66.3,54.4,60.2,0,0,79.1,50.3,71.6,0.13,0,0,,,,31.8,11,200.2,1014.3,18.6,11.9,,,,,2023-09-16T06:36:23,2023-09-16T19:13:38,0.01,Clear,,clear-day,
united kingdom,9/17/2023,65.6,54.2,59.6,0,0,79.8,49.4,70.7,0.03,0,0,,,,17.2,10.3,215.5,1014.8,19.5,11.9,,,,,2023-09-17T06:37:59,2023-09-17T19:11:20,0.03,Clear,,clear-day,
united kingdom,9/18/2023,65.6,54.1,59.4,0,0,41.1,50.1,72.7,0.03,0,0,,,,32.2,12.1,209,1014.6,22.8,10,,,,,2023-09-18T06:39:35,2023-09-18T19:09:01,0.05,Partially cloudy,,partly-cloudy-day,
united kingdom,9/19/2023,66.6,54.4,60,0,0,45.4,50.8,73.3,0.06,0,0,,,,36.5,11.2,214.3,1015.8,23.7,9.9,,,,,2023-09-19T06:41:11,2023-09-19T19:06:43,0.09,Partially cloudy,,partly-cloudy-day,
united kingdom,9/20/2023,67.4,55.7,61.1,0,0,81.2,52.2,74.2,0.02,0,0,,,,30.6,11.4,194,1016.3,21,9.4,,,,,2023-09-20T06:42:47,2023-09-20T19:04:24,0.13,Partially cloudy,,partly-cloudy-day,
united kingdom,9/21/2023,67.6,55.5,61.1,0,0,81.9,51.3,72.2,0.03,0,0,,,,39.1,11.6,183.7,1016.2,21.5,10.3,,,,,2023-09-21T06:44:23,2023-09-21T19:02:06,0.18,Partially cloudy,,partly-cloudy-day,
united kingdom,9/22/2023,67,54.4,60,0,0,44.7,52.1,76.3,0.11,0,0,,,,21.9,11,200.1,1016.3,19.4,9.7,,,,,2023-09-22T06:45:59,2023-09-22T18:59:47,0.23,Clear,,clear-day,
united kingdom,9/23/2023,65.4,53.9,59.3,0,0,46.1,51,75.8,0.08,0,0,,,,25.5,12.8,181.1,1016.3,17.6,11.2,,,,,2023-09-23T06:47:36,2023-09-23T18:57:29,0.28,Clear,,clear-day,
united kingdom,9/24/2023,64.8,53.1,58.6,0,0,45.8,49.9,74.6,0.2,0,0,,,0,31.5,11.2,194.8,1016,17,11.1,,,,,2023-09-24T06:49:12,2023-09-24T18:55:11,0.34,Clear,,clear-day,
united kingdom,9/25/2023,65.4,52.2,58.4,0,0,44.1,49.7,74.4,0.03,0,0,,,,30.6,10.1,211.1,1016.7,19.7,10.7,,,,,2023-09-25T06:50:49,2023-09-25T18:52:52,0.4,Clear,,clear-day,
united kingdom,9/26/2023,65.9,53.3,58.9,0,0,42.7,50.3,74.7,0.04,0,0,,,,28.9,11,214.9,1018.1,21.1,10.3,,,,,2023-09-26T06:52:26,2023-09-26T18:50:34,0.44,Partially cloudy,,partly-cloudy-day,
united kingdom,9/27/2023,66.1,53.7,59.4,0,0,44.5,51.7,76.9,0.04,0,0,,,,35.8,10.3,208.5,1018.4,26,9.6,,,,,2023-09-27T06:54:03,2023-09-27T18:48:16,0.47,Partially cloudy,,partly-cloudy-day,
united kingdom,9/28/2023,66.5,54.6,60,0,0,46.5,52.1,76.5,0.06,0,0,,,1.5,27.5,11.2,197,1017.2,21.2,9.8,,,,,2023-09-28T06:55:40,2023-09-28T18:45:59,0.49,Partially cloudy,,partly-cloudy-day,
united kingdom,9/29/2023,65.9,54.1,59.6,0,0,81.8,51.7,76.5,0.14,0,0,,,1.34,33.1,11.4,193.7,1015,20.1,10.1,,,,,2023-09-29T06:57:18,2023-09-29T18:43:41,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,9/30/2023,66.1,53.5,59.3,0,0,81.9,51.3,76.9,0.08,0,0,,,1.06,27.7,11.6,193.3,1014.3,22.3,10.1,,,,,2023-09-30T06:58:56,2023-09-30T18:41:24,0.51,Partially cloudy,,partly-cloudy-day,
united kingdom,10/1/2023,64.5,54.1,59.1,0,0,82.1,51.2,76.6,0.16,0,0,,,1.57,23.7,13.2,197.6,1012.1,22.6,9.6,,,,,2023-10-01T07:00:33,2023-10-01T18:39:07,0.53,Partially cloudy,,partly-cloudy-day,
united kingdom,10/2/2023,64.1,52.6,57.8,0,0,81.2,49.4,75,0.09,0,0,,,0.2,32.7,12.5,215.5,1013.5,23.5,10.1,,,,,2023-10-02T07:02:12,2023-10-02T18:36:51,0.56,Partially cloudy,,partly-cloudy-day,
united kingdom,10/3/2023,63.1,51.9,57.3,0,0,42.5,49.5,76.8,0.08,0,0,,,1.18,31.8,11.6,226,1014.7,20.5,10.7,,,,,2023-10-03T07:03:50,2023-10-03T18:34:34,0.61,Partially cloudy,,partly-cloudy-day,
united kingdom,10/4/2023,62.3,51.5,56.7,0,0,42.5,48.3,74.5,0.04,0,0,,,1.34,31.1,12.5,225.3,1015.4,18.8,11.2,,,,,2023-10-04T07:05:29,2023-10-04T18:32:19,0.65,Clear,,clear-day,
united kingdom,10/5/2023,62.5,51.2,56.7,0,0,43.6,48.6,75.6,0.08,0,0,,,1.85,34.4,12.5,198.9,1015.1,14.2,12.1,,,,,2023-10-05T07:07:07,2023-10-05T18:30:03,0.7,Clear,,clear-day,
united kingdom,10/6/2023,61.8,51.7,56.4,0,0,42.9,48.1,75.2,0.2,0,0,,,1.65,32.9,12.5,202.6,1014,16.1,11.2,,,,,2023-10-06T07:08:47,2023-10-06T18:27:48,0.75,Clear,,clear-day,
united kingdom,10/7/2023,61.1,50.6,55.7,0,0,44,47.9,76.4,0.1,0,0,,,1.22,27.3,11.4,204.5,1015.3,22.6,10.3,,,,,2023-10-07T07:10:26,2023-10-07T18:25:34,0.8,Partially cloudy,,partly-cloudy-day,
united kingdom,10/8/2023,62.3,51.5,56.6,0,0,45.6,48.6,76.2,0.07,0,0,,,1.54,33.6,11,207.6,1016.1,22,10.5,,,,,2023-10-08T07:12:06,2023-10-08T18:23:20,0.85,Partially cloudy,,partly-cloudy-day,
united kingdom,10/9/2023,62.5,51.3,56.6,0,0,46.1,49,76.8,0.11,0,0,,,1.77,32,11.6,198.3,1016.3,20.2,10.4,,,,,2023-10-09T07:13:46,2023-10-09T18:21:07,0.89,Partially cloudy,,partly-cloudy-day,
united kingdom,10/10/2023,63.2,52.1,57.3,0,0,42.3,49.4,75.7,0.04,0,0,,,2.17,33.1,13,190.5,1015.6,22.5,11.2,,,,,2023-10-10T07:15:26,2023-10-10T18:18:54,0.93,Partially cloudy,,partly-cloudy-day,
united kingdom,10/11/2023,62.7,53,57.5,0,0,42,49.7,76.2,0.09,0,0,,,2.09,33.3,12.3,180,1014.1,20.3,9.5,,,,,2023-10-11T07:17:07,2023-10-11T18:16:42,0.96,Partially cloudy,,partly-cloudy-day,
united kingdom,10/12/2023,62.3,51.5,56.6,0,0,45.2,48.8,76.6,0.09,0,0,,,1.34,39.1,11.2,187.1,1016.3,18.7,8.9,,,,,2023-10-12T07:18:48,2023-10-12T18:14:31,0.98,Clear,,clear-day,
united kingdom,10/13/2023,61.8,52.1,56.6,0,0,44.9,49.7,78.7,0.14,0,0,,,2.17,32.9,11.2,163.7,1016.5,18,8.3,,,,,2023-10-13T07:20:29,2023-10-13T18:12:20,1,Clear,,clear-day,
united kingdom,10/14/2023,60,51,55.1,0,0,42.7,48.5,79.1,0.09,0,0,,,1.57,23.5,10.3,174.8,1016,24.5,8.5,,,,,2023-10-14T07:22:10,2023-10-14T18:10:10,1,Partially cloudy,,partly-cloudy-day,
united kingdom,10/15/2023,60.5,51,55.3,0,0,43.6,48.6,79.1,0.1,0,0,,,1.42,23,11.6,176.1,1014.4,25.3,7.8,,,,,2023-10-15T07:23:52,2023-10-15T18:08:01,0,Partially cloudy,,partly-cloudy-day,
united kingdom,10/16/2023,61.1,50.4,55.1,0,0,44.9,48.3,78.8,0.07,0,0,,,1.97,32.9,13.2,193,1014.3,19.8,8.5,,,,,2023-10-16T07:25:34,2023-10-16T18:05:52,0.02,Clear,,clear-day,
united kingdom,10/17/2023,59.6,49.2,54.1,0,0,42.7,46.5,76.5,0.05,0,0,,,0.98,25.9,11.9,202.5,1015.7,15.9,9.4,,,,,2023-10-17T07:27:17,2023-10-17T18:03:45,0.04,Clear,,clear-day,
united kingdom,10/18/2023,59.6,49.9,54.2,0,0,42.2,46.3,75.4,0.04,0,0,,,0.98,31.8,11.4,185,1014.5,17,9.9,,,,,2023-10-18T07:28:59,2023-10-18T18:01:38,0.07,Clear,,clear-day,
united kingdom,10/19/2023,59.1,49.2,53.9,0,0,41.1,46.3,76.7,0.08,0,0,,,1.73,30.6,12.1,190,1012.9,18.2,10.1,,,,,2023-10-19T07:30:42,2023-10-19T17:59:33,0.11,Clear,,clear-day,
united kingdom,10/20/2023,58.6,48.6,53.1,0,0,41.6,45.8,76.9,0.11,0,0,,,1.38,34,11.6,198.6,1011.9,24.3,9.5,,,,,2023-10-20T07:32:26,2023-10-20T17:57:28,0.16,Partially cloudy,,partly-cloudy-day,
united kingdom,10/21/2023,58.7,48.8,53.5,0,0,40.7,46.7,78.7,0.16,0,0,,,1.14,39.6,11.4,213.3,1010.3,23.4,9.1,,,,,2023-10-21T07:34:09,2023-10-21T17:55:24,0.21,Partially cloudy,,partly-cloudy-day,
united kingdom,10/22/2023,58.7,49,53.9,0,0,40.7,46.8,77.8,0.07,0,0,,,0.98,29.1,11.2,194.5,1011.5,24.5,9.4,,,,,2023-10-22T07:35:53,2023-10-22T17:53:22,0.27,Partially cloudy,,partly-cloudy-day,
united kingdom,10/23/2023,59.3,49.5,54.4,0,0,41.6,47.6,78.4,0.11,0,0,,,1.1,32.4,12.3,186.2,1011.4,19.9,9.7,,,,,2023-10-23T07:37:38,2023-10-23T17:51:20,0.33,Clear,,clear-day,
united kingdom,10/24/2023,59.1,50.6,54.8,0,0,36.9,48.5,79.7,0.15,0,0,,,1.85,30,13,197.6,1011.3,22.8,10,,,,,2023-10-24T07:39:22,2023-10-24T17:49:20,0.38,Partially cloudy,,partly-cloudy-day,
united kingdom,10/25/2023,59.4,49,54.1,0,0,41.6,46.8,77.5,0.07,0,0,,,1.3,36.5,12.8,204.5,1012.8,18.7,10.4,,,,,2023-10-25T07:41:07,2023-10-25T17:47:20,0.43,Clear,,clear-day,
united kingdom,10/26/2023,58.6,48.6,54.1,0,0,40.7,47.4,79.3,0.06,0,0,,,1.26,33.3,12.3,213.6,1014.2,16.9,10.2,,,,,2023-10-26T07:42:52,2023-10-26T17:45:22,0.46,Clear,,clear-day,
united kingdom,10/27/2023,58.9,49,53.5,0,0,40.2,45.9,76.7,0.03,0,0,,,1.38,36.2,12.1,224.3,1015.6,18.1,10.2,,,,,2023-10-27T07:44:37,2023-10-27T17:43:26,0.49,Clear,,clear-day,
united kingdom,10/28/2023,58.9,48.5,53.7,0,0,35,47.2,79.7,0.14,4.8,2,,,0.94,33.8,10.7,211,1015.6,18.2,9.7,,,,,2023-10-28T07:46:22,2023-10-28T17:41:30,0.5,Clear,,clear-day,
united kingdom,10/29/2023,57.5,48.8,53.1,0,0,40.7,46.5,78.6,0.05,0,0,,,,31.1,11,194.8,1013.6,23.1,9.2,,,,,2023-10-29T06:48:08,2023-10-29T16:39:36,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,10/30/2023,58.4,49.2,53.3,0,0,38.9,47.2,80,0.11,0,0,,,,25.9,11.9,183.4,1011.1,21.8,8.3,,,,,2023-10-30T06:49:54,2023-10-30T16:37:43,0.52,Partially cloudy,,partly-cloudy-day,
united kingdom,10/31/2023,58.6,48.8,53.3,0,0,40.5,46.7,78.6,0.05,0,0,,,,34.4,11.6,179,1011.9,22.7,9.4,,,,,2023-10-31T06:51:39,2023-10-31T16:35:52,0.54,Partially cloudy,,partly-cloudy-day,
united kingdom,11/1/2023,57.1,47.9,52.4,0,0,40.9,45.9,79.9,0.09,0,0,,,,25.1,11.4,210.2,1011.9,21.7,8.9,,,,,2023-11-01T06:53:25,2023-11-01T16:34:02,0.58,Partially cloudy,,partly-cloudy-day,
united kingdom,11/2/2023,56.7,46.7,51.7,0,0,39.6,45,79.1,0.13,0,0,,,,30,11.9,213.2,1010.7,20.1,9.3,,,,,2023-11-02T06:55:12,2023-11-02T16:32:14,0.62,Partially cloudy,,partly-cloudy-day,
united kingdom,11/3/2023,56.6,47,51.7,0,0,41.3,44.9,77.8,0.07,0,0,,,,29.3,11.4,213.8,1009.3,17.1,9.4,,,,,2023-11-03T06:56:58,2023-11-03T16:30:28,0.67,Clear,,clear-day,
united kingdom,11/4/2023,55.7,46.5,51,0,0,41.1,44.5,79.4,0.15,0,0,,,,25.1,10.1,215.9,1010,16.5,9.8,,,,,2023-11-04T06:58:44,2023-11-04T16:28:43,0.71,Clear,,clear-day,
united kingdom,11/5/2023,55.3,45.2,50.6,0,0,39.8,44.5,80.1,0.07,0,0,,,,31.8,11.9,234.4,1012.1,22.2,8.4,,,,,2023-11-05T07:00:30,2023-11-05T16:27:00,0.76,Partially cloudy,,partly-cloudy-day,
united kingdom,11/6/2023,54.9,45.8,50.4,0,0,39.8,44.5,80.6,0.12,0,0,,,,27.5,10.5,228.4,1012.6,22.1,8.1,,,,,2023-11-06T07:02:16,2023-11-06T16:25:18,0.81,Partially cloudy,,partly-cloudy-day,
united kingdom,11/7/2023,54.4,46.1,50.4,0,0,39.5,43.8,78.9,0.07,0,0,,,,32.7,14.8,217.9,1011.3,19.3,9.4,,,,,2023-11-07T07:04:02,2023-11-07T16:23:38,0.85,Clear,,clear-day,
united kingdom,11/8/2023,53.9,44.7,49.4,0,0,38.9,43.4,80.5,0.17,4.8,2,,,0,30.2,13.4,210.7,1010.2,28.8,9.2,,,,,2023-11-08T07:05:48,2023-11-08T16:22:01,0.89,Partially cloudy,,partly-cloudy-day,
united kingdom,11/9/2023,51.9,44,47.9,0,0,38.2,41.8,80.1,0.11,0,0,,,,31.8,12.5,208.3,1012.9,24.9,9.4,,,,,2023-11-09T07:07:33,2023-11-09T16:20:25,0.93,Partially cloudy,,partly-cloudy-day,
united kingdom,11/10/2023,53.9,44.5,49.4,0,0,39.5,43.1,79.9,0.14,4.8,2,,,,32.4,12.1,218.1,1014.4,20.7,9.3,,,,,2023-11-10T07:09:19,2023-11-10T16:18:51,0.96,Partially cloudy,,partly-cloudy-day,
united kingdom,11/11/2023,54.2,45.6,50.1,0,0,40.4,44,80,0.13,0,0,,,,31.8,13,204.4,1013,22.8,8.8,,,,,2023-11-11T07:11:04,2023-11-11T16:17:19,0.99,Partially cloudy,,partly-cloudy-day,
united kingdom,11/12/2023,53.7,46.1,50.3,0,0,40.2,44,79.7,0.13,0,0,,,,30.4,13,225.2,1013.1,21.4,8.9,,,,,2023-11-12T07:12:49,2023-11-12T16:15:49,1,Partially cloudy,,partly-cloudy-day,
united kingdom,11/13/2023,53.3,44.1,48.6,0,0,37.8,42.2,78.8,0.06,0,0,,,,32.2,12.5,203.3,1016,15.7,10.3,,,,,2023-11-13T07:14:33,2023-11-13T16:14:21,0,Clear,,clear-day,
united kingdom,11/14/2023,53.1,44.7,49,0,0,39.5,42.7,79.5,0.1,0,0,,,,35.3,12.8,201.9,1014.8,18.8,9.3,,,,,2023-11-14T07:16:17,2023-11-14T16:12:56,0.01,Clear,,clear-day,
united kingdom,11/15/2023,53.7,45.6,49.4,0,0,38.7,43.2,80.5,0.05,0,0,,,,30,8.7,201.9,1016.5,20,8.6,,,,,2023-11-15T07:18:01,2023-11-15T16:11:33,0.03,Clear,,clear-day,
united kingdom,11/16/2023,52.2,44.3,48.5,0,0,40,42.7,81.1,0.07,0,0,,,,28.9,10.5,201.2,1015.7,22.7,8.3,,,,,2023-11-16T07:19:43,2023-11-16T16:10:12,0.06,Partially cloudy,,partly-cloudy-day,
united kingdom,11/17/2023,52.2,44.3,47.9,0,0,39.3,41.8,79.6,0.12,4.8,2,,,,48.3,11.9,207.7,1014.5,26.2,9,,,,,2023-11-17T07:21:26,2023-11-17T16:08:53,0.09,Partially cloudy,,partly-cloudy-day,
united kingdom,11/18/2023,51.7,42.9,47.6,0,0,35.5,41.4,80.3,0.09,4.8,2,,,,38.9,12.8,199.5,1013,24.4,9.1,,,,,2023-11-18T07:23:07,2023-11-18T16:07:37,0.14,Partially cloudy,,partly-cloudy-day,
united kingdom,11/19/2023,50.6,41.8,46.3,0,0,35.9,40.2,80.1,0.13,4.8,2,,,,29.1,11.2,186,1014.8,24.6,9.1,,,,,2023-11-19T07:24:48,2023-11-19T16:06:23,0.2,Partially cloudy,,partly-cloudy-day,
united kingdom,11/20/2023,50.1,42.9,46.7,0,0,37.3,41.4,82.4,0.12,9.5,4,,,,34.4,12.1,187.2,1012.5,26.8,7.6,,,,,2023-11-20T07:26:28,2023-11-20T16:05:12,0.25,Partially cloudy,,partly-cloudy-day,
united kingdom,11/21/2023,50.8,42.9,46.8,0,0,38.2,41.4,82.1,0.13,4.8,2,,,,35.8,11.9,173.8,1009.1,29.3,7.5,,,,,2023-11-21T07:28:07,2023-11-21T16:04:03,0.31,Partially cloudy,,partly-cloudy-day,
united kingdom,11/22/2023,51.3,43.6,47.7,0,0,37.5,41.6,79.7,0.14,4.8,2,,,,39.1,13.2,202.5,1009.1,27.7,8.8,,,,,2023-11-22T07:29:45,2023-11-22T16:02:57,0.36,Partially cloudy,,partly-cloudy-day,
united kingdom,11/23/2023,50.4,42.5,46.3,0,0,36.9,40.7,81.5,0.22,0,0,,,,40.9,11.9,217.9,1012.2,24.1,8,,,,,2023-11-23T07:31:22,2023-11-23T16:01:53,0.41,Partially cloudy,,partly-cloudy-day,
united kingdom,11/24/2023,51,42.9,47.2,0,0,38.6,41.8,81.8,0.06,0,0,,,,31.3,12.3,202.5,1013.8,24.8,8.3,,,,,2023-11-24T07:32:57,2023-11-24T16:00:53,0.45,Partially cloudy,,partly-cloudy-day,
united kingdom,11/25/2023,50.8,43.2,47.2,0,0,38,40.9,79,0.07,0,0,,,,47.2,13.6,222.4,1012.3,25.9,9.9,,,,,2023-11-25T07:34:32,2023-11-25T15:59:55,0.48,Partially cloudy,,partly-cloudy-day,
united kingdom,11/26/2023,50.4,42.9,46.7,0,0,38,40.7,79.9,0.08,0,0,,,,25.7,11.6,231.1,1012.7,20.4,9.4,,,,,2023-11-26T07:36:05,2023-11-26T15:59:00,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,11/27/2023,51,43.8,47.6,0,0,38.6,42,81.5,0.06,0,0,,,,32,11.9,221.5,1010.9,24.9,9.4,,,,,2023-11-27T07:37:37,2023-11-27T15:58:07,0.5,Partially cloudy,,partly-cloudy-day,
united kingdom,11/28/2023,51,43.4,47.4,0,0,36.4,40.9,79,0.09,4.8,2,,,,33.3,12.8,215.1,1010.3,23.8,9.8,,,,,2023-11-28T07:39:07,2023-11-28T15:57:18,0.51,Partially cloudy,,partly-cloudy-day,
united kingdom,11/29/2023,50.3,43.1,46.8,0,0,36.4,40.9,80.4,0.09,0,0,,,,38,12.1,213,1011,24.5,8.9,,,,,2023-11-29T07:40:36,2023-11-29T15:56:32,0.53,Partially cloudy,,partly-cloudy-day,
united kingdom,11/30/2023,49.5,41.3,45.8,0,0,34.8,40,81,0.08,4.8,2,,,,33.8,12.1,207.6,1013.6,22.5,8.1,,,,,2023-11-30T07:42:03,2023-11-30T15:55:49,0.55,Partially cloudy,,partly-cloudy-day,
united kingdom,12/1/2023,50.1,41.8,46.1,0,0,36,40,79.8,0.13,4.8,2,,,,28.9,12.5,199.1,1012,26.1,8.6,,,,,2023-12-01T07:43:28,2023-12-01T15:55:08,0.59,Partially cloudy,,partly-cloudy-day,
united kingdom,12/2/2023,49,42.5,45.8,0,0,36.2,39.5,79.3,0.06,0,0,,,0.39,36,12.1,200.9,1012.4,23.3,8.8,,,,,2023-12-02T07:44:52,2023-12-02T15:54:31,0.63,Partially cloudy,,partly-cloudy-day,
united kingdom,12/3/2023,49.4,41.8,45.8,0,0,36,39.5,79.2,0.06,0,0,,,0.39,33.6,13.4,212.5,1011.9,23,8.8,,,,,2023-12-03T07:46:14,2023-12-03T15:53:57,0.67,Partially cloudy,,partly-cloudy-day,
united kingdom,12/4/2023,49.7,41.1,45.6,0,0,36.4,39.3,79.4,0.06,0,0,,,,33.3,12.8,216.3,1012.8,24.3,9.9,,,,,2023-12-04T07:47:33,2023-12-04T15:53:27,0.72,Partially cloudy,,partly-cloudy-day,
united kingdom,12/5/2023,50.3,42,46.1,0,0,35.7,39.8,79.2,0.08,0,0,,,,36.2,13.6,224.9,1013.5,22,9.9,,,,,2023-12-05T07:48:51,2023-12-05T15:52:59,0.77,Partially cloudy,,partly-cloudy-day,
united kingdom,12/6/2023,49.7,42.7,46.5,0,0,36.2,40.2,79.2,0.06,4.8,2,,,,32.9,14.3,218.6,1015.7,24.2,9.3,,,,,2023-12-06T07:50:06,2023-12-06T15:52:35,0.81,Partially cloudy,,partly-cloudy-day,
united kingdom,12/7/2023,50.6,42.3,46.7,0,0,36.4,40,78.2,0.08,0,0,,,,36.2,14.8,206.8,1014.2,19.9,9.4,,,,,2023-12-07T07:51:19,2023-12-07T15:52:14,0.86,Clear,,clear-day,
united kingdom,12/8/2023,49.5,41.4,45.6,0,0,34.8,39.5,79.3,0.08,0,0,,,,38.5,15,208.6,1014.3,23.6,8.7,,,,,2023-12-08T07:52:30,2023-12-08T15:51:56,0.9,Partially cloudy,,partly-cloudy-day,
united kingdom,12/9/2023,48.6,40,44.3,0,0,33,37.8,78,0.02,0,0,,,,31.8,13.9,216.3,1017.9,16.9,8.6,,,,,2023-12-09T07:53:38,2023-12-09T15:51:42,0.94,Clear,,clear-day,
united kingdom,12/10/2023,47.7,39.6,43.6,0,0,33,37.7,80.1,0.08,4.8,2,,,0.79,37.4,12.3,223.6,1019.3,21.8,7.8,,,,,2023-12-10T07:54:44,2023-12-10T15:51:31,0.97,Partially cloudy,,partly-cloudy-day,
united kingdom,12/11/2023,47.6,39.6,43.6,0,0,34.4,38.7,83,0.1,0,0,,,,28.9,11.9,206,1018.5,22.1,6.8,,,,,2023-12-11T07:55:47,2023-12-11T15:51:23,0.99,Partially cloudy,,partly-cloudy-day,
united kingdom,12/12/2023,48.6,38.2,43.8,0,0,33.2,38.7,82.4,0.06,0,0,,,,32.9,11.9,173.5,1017.1,29.6,7.6,,,,,2023-12-12T07:56:48,2023-12-12T15:51:19,1,Partially cloudy,,partly-cloudy-day,
united kingdom,12/13/2023,48.1,40.9,44.3,0,0,33.9,38.7,81.4,0.12,0,0,,,,37.8,13.9,180.1,1014.3,25.8,7.9,,,,,2023-12-13T07:57:46,2023-12-13T15:51:19,0,Partially cloudy,,partly-cloudy-day,
united kingdom,12/14/2023,47,39.6,43.8,0,0,34.6,37.3,78.4,0.05,0,0,,,,34.9,13,195.3,1014.2,16.3,8.6,,,,,2023-12-14T07:58:41,2023-12-14T15:51:21,0.01,Clear,,clear-day,
united kingdom,12/15/2023,47.2,40.9,44.1,0,0,32.4,37.8,79.3,0.1,0,0,,,,31.5,12.3,204.9,1015.4,17.5,9.1,,,,,2023-12-15T07:59:33,2023-12-15T15:51:28,0.04,Clear,,clear-day,
united kingdom,12/16/2023,47.2,39.5,43.4,0,0,32.8,37.7,80.4,0.09,0,0,,,,30.9,11.2,222.1,1015.2,24.8,8.8,,,,,2023-12-16T08:00:23,2023-12-16T15:51:37,0.08,Partially cloudy,,partly-cloudy-day,
united kingdom,12/17/2023,46.3,38,42.7,0,0,31.7,37.1,81,0.11,0,0,,,0.39,28,12.3,215.8,1016.6,20.3,9.4,,,,,2023-12-17T08:01:09,2023-12-17T15:51:50,0.12,Partially cloudy,,partly-cloudy-day,
united kingdom,12/18/2023,46.8,39.1,43.2,0,0,32.4,37.5,80.6,0.02,0,0,,,1.81,32.7,11.2,180.7,1018.3,16.8,8.6,,,,,2023-12-18T08:01:52,2023-12-18T15:52:06,0.18,Clear,,clear-day,
united kingdom,12/19/2023,46.5,39.1,42.9,0,0,32.4,37.3,80.9,0.09,0,0,,,4.33,26.6,10.7,203.9,1017.8,18.2,8.3,,,,,2023-12-19T08:02:33,2023-12-19T15:52:26,0.23,Clear,,clear-day,
united kingdom,12/20/2023,46.8,38.7,43.2,0,0,32.4,37.7,81.4,0.13,0,0,,,4.17,32.2,10.7,202.3,1017.1,22.5,8.4,,,,,2023-12-20T08:03:10,2023-12-20T15:52:49,0.29,Partially cloudy,,partly-cloudy-day,
united kingdom,12/21/2023,48.3,41.3,44.9,0,0,34.6,40.2,84,0.07,0,0,,,4.09,37.6,11.2,208.4,1016.3,23.3,7.8,,,,,2023-12-21T08:03:44,2023-12-21T15:53:16,0.34,Partially cloudy,,partly-cloudy-day,
united kingdom,12/22/2023,49,42,45.8,0,0,34.2,40.7,83,0.13,0,0,,,2.68,36.2,11.6,234.7,1016.7,21.4,8.9,,,,,2023-12-22T08:04:15,2023-12-22T15:53:46,0.39,Partially cloudy,,partly-cloudy-day,
united kingdom,12/23/2023,49.9,42.3,46.5,0,0,35.7,41.3,82.2,0.08,0,0,,,2.72,34.7,12.5,217,1017,24.9,8.5,,,,,2023-12-23T08:04:42,2023-12-23T15:54:19,0.43,Partially cloudy,,partly-cloudy-day,
united kingdom,12/24/2023,50.3,43.1,47,0,0,37.7,41.3,80.8,0.12,0,0,,,2.6,35.3,13.4,214.4,1013.9,26.7,9.1,,,,,2023-12-24T08:05:06,2023-12-24T15:54:55,0.47,Partially cloudy,,partly-cloudy-day,
united kingdom,12/25/2023,48.1,40.9,44.5,0,0,33.3,38.7,80.4,0.08,0,0,,,,35.6,12.5,201.2,1014,22.8,11.3,,,,,2023-12-25T08:05:27,2023-12-25T15:55:35,0.49,Partially cloudy,,partly-cloudy-day,
united kingdom,12/26/2023,47.6,39.6,43.8,0,0,32.3,38,80.8,0.09,0,0,,,,36.2,13,197.8,1013.6,20.8,10.9,,,,,2023-12-26T08:05:45,2023-12-26T15:56:17,0.5,Partially cloudy,,partly-cloudy-day,
